frame,abstime,reltime,Function 1 [C]
2767,2023-08-07 04:46:50.943000,5539.624000,1.062036e+02
2768,2023-08-07 04:46:52.931000,5541.612000,1.048776e+02
2769,2023-08-07 04:46:54.936000,5543.617000,1.045816e+02
2770,2023-08-07 04:46:56.955000,5545.636000,1.037652e+02
2771,2023-08-07 04:46:58.944000,5547.625000,1.034675e+02
2772,2023-08-07 04:47:00.947000,5549.628000,1.024214e+02
2773,2023-08-07 04:47:02.952000,5551.633000,1.021215e+02
2774,2023-08-07 04:47:04.956000,5553.637000,1.010676e+02
2775,2023-08-07 04:47:06.965000,5555.646000,1.002352e+02
2776,2023-08-07 04:47:08.968000,5557.649000,9.985554e+01
2777,2023-08-07 04:47:10.975000,5559.656000,9.962736e+01
2778,2023-08-07 04:47:12.980000,5561.661000,9.855862e+01
2779,2023-08-07 04:47:14.984000,5563.665000,9.817535e+01
2780,2023-08-07 04:47:16.972000,5565.653000,9.809860e+01
2781,2023-08-07 04:47:18.976000,5567.657000,9.655642e+01
2782,2023-08-07 04:47:20.982000,5569.663000,9.640145e+01
2783,2023-08-07 04:47:22.985000,5571.666000,9.585796e+01
2784,2023-08-07 04:47:24.993000,5573.674000,9.507856e+01
2785,2023-08-07 04:47:26.997000,5575.678000,9.366666e+01
2786,2023-08-07 04:47:28.984000,5577.665000,9.350906e+01
2787,2023-08-07 04:47:30.989000,5579.670000,9.263963e+01
2788,2023-08-07 04:47:32.993000,5581.674000,9.248107e+01
2789,2023-08-07 04:47:34.998000,5583.679000,9.256037e+01
2790,2023-08-07 04:47:37.026000,5585.707000,9.248107e+01
2791,2023-08-07 04:47:39.030000,5587.711000,9.168603e+01
2792,2023-08-07 04:47:41.018000,5589.699000,9.184534e+01
2793,2023-08-07 04:47:43.024000,5591.705000,9.168603e+01
2794,2023-08-07 04:47:45.046000,5593.727000,9.144678e+01
2795,2023-08-07 04:47:47.033000,5595.714000,9.040606e+01
2796,2023-08-07 04:47:49.040000,5597.721000,9.000404e+01
2797,2023-08-07 04:47:51.044000,5599.725000,8.952032e+01
2798,2023-08-07 04:47:53.064000,5601.745000,8.919707e+01
2799,2023-08-07 04:47:55.052000,5603.733000,8.854863e+01
2800,2023-08-07 04:47:57.042000,5605.723000,8.838612e+01
2801,2023-08-07 04:47:59.065000,5607.746000,8.838612e+01
2802,2023-08-07 04:48:01.069000,5609.750000,8.773446e+01
2803,2023-08-07 04:48:03.074000,5611.755000,8.748941e+01
2804,2023-08-07 04:48:05.061000,5613.742000,8.708018e+01
2805,2023-08-07 04:48:07.067000,5615.748000,8.683414e+01
2806,2023-08-07 04:48:09.070000,5617.751000,8.716211e+01
2807,2023-08-07 04:48:11.075000,5619.756000,8.666991e+01
2808,2023-08-07 04:48:13.078000,5621.759000,8.609378e+01
2809,2023-08-07 04:48:15.070000,5623.751000,8.510131e+01
2810,2023-08-07 04:48:17.075000,5625.756000,8.493530e+01
2811,2023-08-07 04:48:19.078000,5627.759000,8.451951e+01
2812,2023-08-07 04:48:21.103000,5629.784000,8.393558e+01
2813,2023-08-07 04:48:23.062000,5631.743000,8.401913e+01
2814,2023-08-07 04:48:25.068000,5633.749000,8.393558e+01
2815,2023-08-07 04:48:27.070000,5635.751000,8.351716e+01
2816,2023-08-07 04:48:29.058000,5637.739000,8.318163e+01
2817,2023-08-07 04:48:31.063000,5639.744000,8.318163e+01
2818,2023-08-07 04:48:33.071000,5641.752000,8.250841e+01
2819,2023-08-07 04:48:35.073000,5643.754000,8.250841e+01
2820,2023-08-07 04:48:37.078000,5645.759000,8.191696e+01
2821,2023-08-07 04:48:39.082000,5647.763000,8.200159e+01
2822,2023-08-07 04:48:41.087000,5649.768000,8.200159e+01
2823,2023-08-07 04:48:43.093000,5651.774000,8.174757e+01
2824,2023-08-07 04:48:45.097000,5653.778000,8.115323e+01
2825,2023-08-07 04:48:47.105000,5655.786000,8.021464e+01
2826,2023-08-07 04:48:49.108000,5657.789000,8.081258e+01
2827,2023-08-07 04:48:51.097000,5659.778000,8.038571e+01
2828,2023-08-07 04:48:53.119000,5661.800000,8.012903e+01
2829,2023-08-07 04:48:55.125000,5663.806000,7.961436e+01
2830,2023-08-07 04:48:57.112000,5665.793000,7.970026e+01
2831,2023-08-07 04:48:59.117000,5667.798000,7.918416e+01
2832,2023-08-07 04:49:01.122000,5669.803000,7.901174e+01
2833,2023-08-07 04:49:03.127000,5671.808000,7.892545e+01
2834,2023-08-07 04:49:05.133000,5673.814000,7.918416e+01
2835,2023-08-07 04:49:06.854000,5675.535000,7.849330e+01
